acceptingOrders,acceptingOrdersTimestamp,active,approved,archived,automaticallyActive,automaticallyResolved,bestAsk,bestBid,category,categoryMailchimpTag,clearBookOnStart,clobRewards,clobTokenIds,closed,closedTime,commentsEnabled,competitive,conditionId,createdAt,createdBy,creator,customLiveness,cyom,denominationToken,deploying,deployingTimestamp,description,disqusThread,enableOrderBook,endDate,endDateIso,eventStartTime,event_id,event_slug,event_title,featured,fee,feesEnabled,formatType,fpmmLive,funded,gameId,gameStartTime,groupItemRange,groupItemThreshold,groupItemTitle,hasReviewedDates,holdingRewardsEnabled,icon,id,image,lastTradePrice,line,liquidity,liquidityAmm,liquidityClob,liquidityNum,lowerBound,mailchimpTag,makerBaseFee,manualActivation,marketGroup,marketMakerAddress,marketType,negRisk,negRiskMarketID,negRiskOther,negRiskRequestID,new,notificationsEnabled,oneDayPriceChange,oneHourPriceChange,oneMonthPriceChange,oneWeekPriceChange,oneYearPriceChange,orderMinSize,orderPriceMinTickSize,outcomePrices,outcomes,pagerDutyNotificationEnabled,pendingDeployment,question,questionID,ready,readyForCron,resolutionSource,resolvedBy,restricted,rewardsMaxSpread,rewardsMinSize,rfqEnabled,secondsDelay,sentDiscord,seriesColor,showGmpOutcome,showGmpSeries,slug,sponsorImage,sportsMarketType,spread,startDate,startDateIso,subcategory,submitted_by,takerBaseFee,teamAID,teamBID,twitterCardImage,twitterCardLastRefreshed,twitterCardLastValidated,twitterCardLocation,umaBond,umaEndDate,umaEndDateIso,umaResolutionStatus,umaResolutionStatuses,umaReward,updatedAt,updatedBy,upperBound,volume,volume1mo,volume1moAmm,volume1moClob,volume1wk,volume1wkAmm,volume1wkClob,volume1yr,volume1yrAmm,volume1yrClob,volume24hr,volume24hrAmm,volume24hrClob,volumeAmm,volumeClob,volumeNum,wideFormat,p_yes,p_no,probability_bias,topic,quality_score
False,2025-11-17T19:46:51Z,True,True,False,True,True,0.001,,,,True,"[{""id"": ""43771"", ""conditionId"": ""0x1639beb1e60b6eb6d36613e9e4ad1baf1f7ae21c011a4ddf65966bfce58cb62a"", ""assetAddress"": ""0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174"", ""rewardsAmount"": 0, ""rewardsDailyRate"": 5, ""startDate"": ""2025-11-17"", ""endDate"": ""2500-12-31""}]","[""108752939681377150687334949550002966716999203606653030120268820072820568683592"", ""33080140563383511418532315332574927333812172302144496780250663034400029296637""]",True,2025-11-23 04:25:45+00,,,0x1639beb1e60b6eb6d36613e9e4ad1baf1f7ae21c011a4ddf65966bfce58cb62a,2025-11-17T19:45:47.258317Z,,,0.0,False,,False,2025-11-17T19:46:21.464977Z,"This market will resolve to “Yes” if total commitments for the Monad raise on Coinbase exceeds the number specified in the title before the raise closes. Otherwise, it will resolve to “No.”

The resolution source is the ""Total requested"" value displayed on the Coinbase raise page available at https://www.coinbase.com/token-sales/monad.

If the final commitment amount cannot be verified by December 31, 2025, 11:59 PM ET, or if relevant information becomes permanently unavailable within the market timeframe, this market will resolve to “No.”",,True,2026-01-01T05:00:00Z,2026-01-01,,83652,monad-public-sale-total-commitments,Monad public sale total commitments above ___ ?,False,,False,,,False,,,,6.0,$600M,True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/monad-market-cap-fdv-one-day-after-launch-x1c2OPi_BSut.jpg,687785,https://polymarket-upload.s3.us-east-2.amazonaws.com/monad-market-cap-fdv-one-day-after-launch-x1c2OPi_BSut.jpg,1.0,,,,,,,,,False,,,,False,,False,,False,,-0.043,0.003,,,,5.0,0.001,"[""0"", ""1""]","[""Yes"", ""No""]",False,False,Over $600M committed to the Monad public sale?,0x53e6cc07bcd58ba0a9973149b75395a8ac967457ce28e12f50546db39c142580,False,,,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,True,3.5,100,False,,,,False,False,over-600m-committed-to-the-monad-public-sale-226-393-728-871-451-434,,,0.001,2025-11-17T19:47:13.067Z,2025-11-17,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,,,,,,,,500.0,2025-11-23T04:25:45Z,,resolved,"[""proposed""]",5.0,2025-11-24T08:34:45.69947Z,,,3727404.500647,3727404.500646998,,3727404.500646998,3727404.500646998,,3727404.500646998,3727404.500646998,,3727404.500646998,,,,,3727404.500647,3727404.500647,,0.000000,1.000000,0.500000,Sports,2.340000
False,2025-07-02T22:26:43Z,True,True,False,True,True,0.001,,,,True,,"[""101676169054030206233833764842719082618757802536849310267210048314274509219904"", ""24779401655194262916366909997283581099962308068346907236063007044208850471860""]",True,2025-11-19 17:21:53+00,,,0xe574324078501de57aa22beaaeafe461518a6556f0f97764bbbbd78d3a8e8048,2025-07-02T16:54:49.06438Z,,,0.0,False,,False,2025-07-02T22:06:41.858019Z,"This market will resolve according to the national team that wins the 2026 FIFA World Cup.

If at any point it becomes impossible for this team to win the FIFA World Cup based on the rules of FIFA (e.g., they are eliminated in the knockout stage), this market will resolve immediately to “No”.

If the 2026 FIFA World Cup is permanently canceled or has not been completed by October 13, 2026, 11:59 PM this market will resolve to “Other”.

The primary resolution source will be official information from FIFA, however, a consensus of credible reporting may also be used.",,True,2026-07-20T00:00:00Z,2026-07-20,,30615,2026-fifa-world-cup-winner-595,2026 FIFA World Cup Winner ,False,,False,,,False,,,,14.0,Peru,True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/2026-fifa-world-cup-winner-ITPKPUTc8QkB.jpg,558948,https://polymarket-upload.s3.us-east-2.amazonaws.com/2026-fifa-world-cup-winner-ITPKPUTc8QkB.jpg,1.0,,,,,,,,,False,,,,True,0xb5c32a9acd39848acad4913ac4cd49c5de2afcc9d23a8a7ba2419375fab87400,False,0xc0ffbee9034fb4e837f718f9345f5c34f347722ff141ac128068d0815c6ef3fc,False,,-0.0005,-0.0005,0.0005,-0.0005,,5.0,0.001,"[""0"", ""1""]","[""Yes"", ""No""]",False,False,Will Peru win the 2026 FIFA World Cup?,0xb5c32a9acd39848acad4913ac4cd49c5de2afcc9d23a8a7ba2419375fab8740e,False,,,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,0.0,0,False,,,,False,False,will-peru-win-the-2026-fifa-world-cup-981,,,0.001,2025-07-02T22:27:08.259777Z,2025-07-02,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,,,,,,,,500.0,2025-11-19T17:21:53Z,,resolved,"[""proposed"", ""resolved""]",5.0,2025-11-20T16:28:50.710743Z,,,264589.508269,211451.35877,,211451.35877,185888.878,,185888.878,264589.5082689999,,264589.5082689999,,,,,264589.508269,264589.508269,,0.000000,1.000000,0.500000,Sports,2.340000
False,2025-10-30T19:05:59Z,True,True,False,True,True,0.001,,,,True,"[{""id"": ""40983"", ""conditionId"": ""0x947304e3804965dec30fa4d72bb7150d9ccd643f86d48173134f56c2137926d1"", ""assetAddress"": ""0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174"", ""rewardsAmount"": 0, ""rewardsDailyRate"": 1, ""startDate"": ""2025-10-31"", ""endDate"": ""2500-12-31""}]","[""18435252550042772794071709634428555207586450513997523886550709476368886642223"", ""44486442525331287623929362653263876957258341498237202156406306488885490583480""]",True,2025-11-29 03:38:31+00,,,0x947304e3804965dec30fa4d72bb7150d9ccd643f86d48173134f56c2137926d1,2025-10-30T19:04:44.385793Z,,,0.0,False,,False,2025-10-30T19:05:11.32821Z,"This market will resolve to ""Yes"" if, at any point during November 2025 (ET), any 1-minute candle for Netflix, Inc. (NFLX) has a final ""High"" price equal to or above the listed price. Otherwise, this market will resolve to ""No"".

Only prices achieved during regular trading hours (ET) will be considered.

In the event of a stock split, reverse stock split, or similar corporate action affecting the listed company during the listed time frame, this market will resolve based on split-adjusted prices as displayed on Yahoo Finance.

The target price will be adjusted proportionally to reflect any stock splits. Resolution will be based on the historical price data as shown on Yahoo Finance after any adjustments have been applied.

The resolution source for this market is Yahoo Finance — specifically, the Netflix, Inc. (NFLX) ""High"" prices available at https://finance.yahoo.com/quote/NFLX/, with the chart settings on ""1m"" for candle intervals.",,True,2025-12-01T04:59:59.999Z,2025-12-01,,69124,what-price-will-nflx-hit-in-november-2025,What will Netflix (NFLX) hit in November 2025?,False,,False,,,False,,,,1.0,↑ $138.30,True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/netflix-8304f5fc04.png,657203,https://polymarket-upload.s3.us-east-2.amazonaws.com/netflix-8304f5fc04.png,1.0,,,,,,,,,False,,,,False,,False,,False,,,-0.0005,,-0.012,,5.0,0.001,"[""0"", ""1""]","[""Yes"", ""No""]",False,False,Will Netflix reach $138.30 in November?,0xe525c6be92166f91e1e9fa6e28e3baa4b26c156b89eca2a03bc7bef6b180a46e,False,,https://finance.yahoo.com/quote/NFLX/,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,True,4.5,50,False,,,,False,False,will-netflix-reach-138pt30-in-november,,,0.001,2025-10-30T19:06:22.284Z,2025-10-30,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,,,,,,,,500.0,2025-11-29T03:38:31Z,,resolved,"[""proposed""]",2.0,2025-11-30T08:30:56.093451Z,,,272211.330024,272211.330024,,272211.330024,260056.919122,,260056.919122,272211.330024,,272211.330024,,,,,272211.330024,272211.330024,,0.000000,1.000000,0.500000,Sports,2.340000
False,2025-05-01T17:45:42Z,True,True,False,True,True,0.001,,,,True,,"[""73494436238665519387236622310812635825321910467243761467691818179752423769958"", ""94668310614098355450367164052071835928899825768312927476956742571473300461200""]",True,2025-12-01 01:01:14+00,,0.0,0x184228c1bfc9502d38f6f9984667f3da7b2f955616f195a3ba28b51fb0539bfe,2025-04-30T10:43:16.278104Z,,,0.0,False,,False,2025-05-01T17:29:43.552617Z,"This market will resolve to ""Yes"" if the New Orleans Saints win Super Bowl LX. Otherwise, this market will resolve to ""No"".

If at any point it becomes impossible for this team to win the Super Bowl based on the rules of the NFL (e.g. they are eliminated in the playoff bracket), this market will resolve immediately to ""No"".",,True,2026-02-08T12:00:00Z,2026-02-08,,23656,super-bowl-champion-2026-731,Super Bowl Champion 2026,False,,False,,,False,,,,22.0,New Orleans,True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/NFL+Team+Logos/NO.png,540228,https://polymarket-upload.s3.us-east-2.amazonaws.com/NFL+Team+Logos/NO.png,0.001,,0.0,0.0,0.0,0.0,,,,False,,,,True,0x6a0d290c8ce1536fba41988277acb17f5ee59df82f0ce52c4565c02e37bc4d00,False,0xc654f6f895799d131ea3b488ceed4d43b7ab6339e3ffc933e5cbf9e45258fb36,False,,,,-0.004,-0.001,,5.0,0.001,"[""0"", ""1""]","[""Yes"", ""No""]",False,False,Will the New Orleans Saints win Super Bowl 2026?,0x6a0d290c8ce1536fba41988277acb17f5ee59df82f0ce52c4565c02e37bc4d16,False,,,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,4.5,100,False,,,#D5B787,False,False,will-the-new-orleans-saints-win-super-bowl-2026,,,0.001,2025-05-01T17:46:06.899Z,2025-05-01,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,,,,,,,,500.0,2025-12-01T01:01:14Z,,resolved,"[""proposed"", ""resolved""]",5.0,2025-12-01T01:01:36.178331Z,,,48283192.641205,5627487.992330003,,5627487.992330003,916070.081,,916070.081,48283192.64120592,,48283192.64120592,,,,,48283192.641205,48283192.641205,,0.000000,1.000000,0.500000,Sports,2.340000
False,2025-02-26T19:33:03Z,True,True,False,True,True,0.001,,,,True,,"[""107753774224203769130147553100021647266505406103101724266300142469353923873069"", ""65187476292874040011391040017409862733708080600473269395679062434092470001032""]",True,2025-11-10 06:35:19+00,,,0x7e8953cc66f9dabfe80fb0d1a9284bffb7a293f700b21027261fade58a082d73,2025-02-26T18:26:28.214761Z,,,,False,,False,,"This market will resolve according to the driver that finishes 1st in the driver standings for the 2025 F1 season. Otherwise, this market will resolve to ""No"".

As soon as the results for the final scheduled race of the 2025 F1 season are known this market will resolve.

If at any point it becomes impossible for a listed driver to win the 2025 F1 Drivers Championship based on the rules of F1 (e.g., they are mathematically eliminated from contention), this market will resolve to “No”.

If the F1 season is permanently canceled or has not been completed by February 28, 2026, 11:59 PM this market will resolve to “Other”.

The primary resolution source for this market will be official information from Formula 1. 
",,True,2025-12-07T12:00:00Z,2025-12-07,,19696,f1-drivers-champion,F1 Drivers Champion,False,,False,,,False,,,,4.0,George Russell,True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-george-russell-be-the-2025-drivers-champion-y0n8OsGW7Zme.png,525362,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-george-russell-be-the-2025-drivers-champion-y0n8OsGW7Zme.png,1.0,,,,,,,,,False,,,,True,0xd17b6435b7742ac0e437489f4c6d43e84714aa92863085e0550e21e604383b00,False,0x929c26d8c0596e65a015dc7c5f08c5cc319ed24cbed089c04bafb56ced84ebb4,False,,,,-0.007,-0.001,,5.0,0.001,"[""0"", ""1""]","[""Yes"", ""No""]",False,False,Will George Russell be the 2025 Drivers Champion?,0xd17b6435b7742ac0e437489f4c6d43e84714aa92863085e0550e21e604383b04,False,,,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,3.5,100,False,,,,False,False,will-george-russell-be-the-2025-drivers-champion,,,0.001,2025-02-26T19:34:12.998Z,2025-02-26,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,,,,,,,,500.0,2025-11-10T06:35:19Z,,resolved,"[""proposed"", ""resolved""]",5.0,2025-11-11T08:36:13.644019Z,,,29698106.695952,11700268.786902975,,11700268.786902975,2622252.115,,2622252.115,29698106.695951987,,29698106.695951987,,,,,29698106.695952,29698106.695952,,0.000000,1.000000,0.500000,Sports,2.340000
False,2025-10-13T16:09:57Z,True,True,False,True,True,0.001,,,,True,,"[""942128549211216617101716361678569900852241957005469672810909850363314872742"", ""9471033979908883443591375100183239145426010183474408951180806317370943742418""]",True,2025-10-31 14:58:16+00,,,0x2861ce76c685164e9b34457ef7f41379876302fec2324044c83714e9284a5102,2025-10-13T14:01:25.652893Z,,,0.0,False,,False,2025-10-13T15:57:09.987833Z,"This market will resolve according to the esports team winning 1st place in the League of Legends 2025 Season World Championship (Worlds 2025).

If the winner of the World Cup 2025 is not determined by December 31, 2025 ET, this market will resolve to ""Other"".

The resolution source for this market will be official information from Liquipedia: https://liquipedia.net/leagueoflegends/Main_Page.",,True,2025-11-09T00:00:00Z,2025-11-09,,58927,lol-worlds-2025-winner,LoL Worlds 2025 Winner,False,,False,,,False,,,,2.0,Anyone’s Legend,True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/lol-worlds-2025-winner-BXu6kuHtJiSO.jpg,633303,https://polymarket-upload.s3.us-east-2.amazonaws.com/lol-worlds-2025-winner-BXu6kuHtJiSO.jpg,1.0,,,,,,,,,False,,,,True,0x0dd83fa9e949eed2bde0e332862c9c023567222d1d661b3def26cc0b85c2f100,False,0xaae52a0d76b79a0e4041b019ef4f832dd212bbcfcc6f0647c4a8ad51b3f3932c,False,,-0.1085,,,-0.1435,,5.0,0.001,"[""0"", ""1""]","[""Yes"", ""No""]",False,False,Will Anyone’s Legend win LoL Worlds 2025?,0x0dd83fa9e949eed2bde0e332862c9c023567222d1d661b3def26cc0b85c2f102,False,,,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,0.0,0,False,,,,False,False,will-anyones-legend-win-lol-worlds-2025,,,0.001,2025-10-13T16:10:19.788862Z,2025-10-13,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,,,,,,,,500.0,2025-10-31T14:58:16Z,,resolved,"[""proposed"", ""resolved""]",5.0,2025-11-01T16:36:08.90644Z,,,621382.601224,621382.6012239995,,621382.6012239995,359556.33746800007,,359556.33746800007,621382.6012239995,,621382.6012239995,,,,,621382.601224,621382.601224,,0.000000,1.000000,0.500000,Sports,2.340000
False,2025-10-13T16:10:01Z,True,True,False,True,True,0.001,,,,True,,"[""77293934542418883008394337747953477840088985058214769264685837643308131470154"", ""85133855026604995731668408107062476065390847810306570774358406428516375462003""]",True,2025-10-25 10:24:55+00,,,0x21574e917bb08ba5c808168267737e01fdb61edb38e14ccd94e33f487c8e1204,2025-10-13T14:01:29.019645Z,,,0.0,False,,False,2025-10-13T15:57:09.994822Z,"This market will resolve according to the esports team winning 1st place in the League of Legends 2025 Season World Championship (Worlds 2025).

If the winner of the World Cup 2025 is not determined by December 31, 2025 ET, this market will resolve to ""Other"".

The resolution source for this market will be official information from Liquipedia: https://liquipedia.net/leagueoflegends/Main_Page.",,True,2025-11-09T00:00:00Z,2025-11-09,,58927,lol-worlds-2025-winner,LoL Worlds 2025 Winner,False,,False,,,False,,,,9.0,FlyQuest,True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/lol-worlds-2025-winner-BXu6kuHtJiSO.jpg,633310,https://polymarket-upload.s3.us-east-2.amazonaws.com/lol-worlds-2025-winner-BXu6kuHtJiSO.jpg,1.0,,,,,,,,,False,,,,True,0x0dd83fa9e949eed2bde0e332862c9c023567222d1d661b3def26cc0b85c2f100,False,0xcf81bf7e1b10d8b986d015733733d17dff4b1d6a67399118906ffbffc70063ce,False,,-0.0045,,,-0.013,,5.0,0.001,"[""0"", ""1""]","[""Yes"", ""No""]",False,False,Will FlyQuest win LoL Worlds 2025?,0x0dd83fa9e949eed2bde0e332862c9c023567222d1d661b3def26cc0b85c2f109,False,,,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,0.0,0,False,,,,False,False,will-flyquest-win-lol-worlds-2025,,,0.001,2025-10-13T16:10:23.293248Z,2025-10-13,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,,,,,,,,500.0,2025-10-25T10:24:55Z,,resolved,"[""proposed"", ""resolved""]",5.0,2025-10-26T08:28:29.679563Z,,,263639.611431,263639.611431,,263639.611431,128254.73632799998,,128254.73632799998,263639.611431,,263639.611431,,,,,263639.611431,263639.611431,,0.000000,1.000000,0.500000,Sports,2.340000
False,2025-05-01T17:45:50Z,True,True,False,True,True,0.001,,,,True,,"[""2818825770987128742744250158925453624883101190492443501313213563391208662555"", ""97439927570995296235895343412469721564929809567233039030193767661203285608819""]",True,2025-12-01 01:03:10+00,,,0xf2d034812c1e871421eb6ca9afd30f2a03f0494fc910cc4cabc4515685b610cb,2025-04-30T10:43:18.498516Z,,,0.0,False,,False,2025-05-01T17:29:43.563844Z,"This market will resolve to ""Yes"" if the Tennessee Titans win Super Bowl LX. Otherwise, this market will resolve to ""No"".

If at any point it becomes impossible for this team to win the Super Bowl based on the rules of the NFL (e.g. they are eliminated in the playoff bracket), this market will resolve immediately to ""No"".",,True,2026-02-08T12:00:00Z,2026-02-08,,23656,super-bowl-champion-2026-731,Super Bowl Champion 2026,False,,False,,,False,,,,30.0,Tennessee,True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/NFL+Team+Logos/TEN.png,540236,https://polymarket-upload.s3.us-east-2.amazonaws.com/NFL+Team+Logos/TEN.png,1.0,,,,,,,,,False,,,,True,0x6a0d290c8ce1536fba41988277acb17f5ee59df82f0ce52c4565c02e37bc4d00,False,0xfdb63b097fc37a7990be1506ceafce231afe8f2ac890dd65c263c487963e4e7e,False,,-0.001,-0.001,-0.004,-0.003,,5.0,0.001,"[""0"", ""1""]","[""Yes"", ""No""]",False,False,Will the Tennessee Titans win Super Bowl 2026?,0x6a0d290c8ce1536fba41988277acb17f5ee59df82f0ce52c4565c02e37bc4d1e,False,,,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,4.5,100,False,,,#204881,False,False,will-the-tennessee-titans-win-super-bowl-2026,,,0.001,2025-05-01T17:46:18.108Z,2025-05-01,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,,,,,,,,500.0,2025-12-01T01:03:10Z,,resolved,"[""proposed"", ""resolved""]",5.0,2025-12-02T00:36:03.941398Z,,,70848160.38227,6338140.672162987,,6338140.672162987,1219529.7070000016,,1219529.7070000016,70848160.38227056,,70848160.38227056,,,,,70848160.38227,70848160.38227,,0.000000,1.000000,0.500000,Sports,2.340000
False,2025-04-23T04:46:48Z,True,True,False,True,True,0.001,,,,True,,"[""44301876373012529172923880183466568166399545864487197356010546907100108949922"", ""58297365625678008063406623781807436352137894383081305115419233901069271176373""]",True,2025-09-09 00:23:08+00,,0.0,0xc8d259de7c552a4d0caec28989453da710a53811cb1d16965f6d4f8ecd843be1,2025-04-22T21:33:10.462246Z,,,,False,,False,,"This market will resolve according to the driver that finishes 2nd in the driver standings for the 2025 F1 season. Otherwise, this market will resolve to ""No"".

As soon as the results for the final scheduled race of the 2025 F1 season are known this market will resolve.

If at any point it becomes impossible for a listed driver to place 2nd in the driver standings for the 2025 F1 Drivers Championship based on the rules of F1 (e.g., they are mathematically eliminated from contention), this market will resolve to “No”.

If the F1 season has not been completed by February 28, 2026, 11:59 PM this market will resolve to “Other”.

The primary resolution source for this market will be official information from Formula 1.",,True,2025-12-07T12:00:00Z,2025-12-07,,23270,f1-drivers-champion-2nd-place,F1 Drivers Champion: 2nd Place,False,,False,,,False,,,,18.0,Gabriel Bortoleto,True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/f1-constructors-champion-2025-PULWDiyoGXZ7.png,539047,https://polymarket-upload.s3.us-east-2.amazonaws.com/f1-constructors-champion-2025-PULWDiyoGXZ7.png,0.001,,0.0,0.0,0.0,0.0,,,,False,,,,True,0x87e700ce87a38352da1e54f1f7c885518d60be29aede8e651c75326afe795200,False,0xa9cf88f37321b855ad03d322cc2101b4031f13fdd08a157d62de1a9ca7bb3543,False,,-0.0005,-0.0005,-0.003,,,5.0,0.001,"[""0"", ""1""]","[""Yes"", ""No""]",False,False,Will Gabriel Bortoleto finish second in the 2025 Drivers Championship?,0x87e700ce87a38352da1e54f1f7c885518d60be29aede8e651c75326afe795212,False,,,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,3.5,20,False,,,,False,False,will-gabriel-bortoleto-finish-second-in-the-2025-drivers-championship,,,0.001,2025-04-23T04:47:56.388Z,2025-04-23,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,,,,,,,,500.0,2025-09-09T00:23:08Z,,resolved,"[""proposed"", ""resolved""]",5.0,2025-09-09T00:23:31.062803Z,,,3983237.141791,24254.681833,,24254.681833,16605.8,,16605.8,3971024.271791,,3971024.271791,,,,,3983237.141791,3983237.141791,,0.000000,1.000000,0.500000,Sports,2.340000
False,2025-02-26T19:39:17Z,True,True,False,True,True,0.001,,,,True,,"[""86291880334897159675603645123262038837922480424167552565967899972390543770178"", ""34030348910605912325028141131448787016890868110551111258963061740034928327250""]",True,2025-09-09 00:08:06+00,,,0x35749b356cf3800907db61809e700033fc42f43a9a00ff3608f3375eab7298d1,2025-02-26T18:26:33.116772Z,,,,False,,False,,"This market will resolve according to the driver that finishes 1st in the driver standings for the 2025 F1 season. Otherwise, this market will resolve to ""No"".

As soon as the results for the final scheduled race of the 2025 F1 season are known this market will resolve.

If at any point it becomes impossible for a listed driver to win the 2025 F1 Drivers Championship based on the rules of F1 (e.g., they are mathematically eliminated from contention), this market will resolve to “No”.

If the F1 season is permanently canceled or has not been completed by February 28, 2026, 11:59 PM this market will resolve to “Other”.

The primary resolution source for this market will be official information from Formula 1. 
",,True,2025-12-07T12:00:00Z,2025-12-07,,19696,f1-drivers-champion,F1 Drivers Champion,False,,False,,,False,,,,16.0,Alexander Albon,True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-alexander-albon-be-the-2025-drivers-champion-jc2DOQyKAuEb.png,525374,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-alexander-albon-be-the-2025-drivers-champion-jc2DOQyKAuEb.png,1.0,,,,,,,,,False,,,,True,0xd17b6435b7742ac0e437489f4c6d43e84714aa92863085e0550e21e604383b00,False,0xa067b2344f06b6682099641ca013fe06f6add198ab7b69a4aabe929f486dc35b,False,,-0.001,-0.001,-0.001,-0.001,,5.0,0.001,"[""0"", ""1""]","[""Yes"", ""No""]",False,False,Will Alexander Albon be the 2025 Drivers Champion?,0xd17b6435b7742ac0e437489f4c6d43e84714aa92863085e0550e21e604383b10,False,,,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,3.5,100,False,,,,False,False,will-alexander-albon-be-the-2025-drivers-champion,,,0.001,2025-02-26T19:40:29.854Z,2025-02-26,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,,,,,,,,500.0,2025-09-09T00:08:06Z,,resolved,"[""proposed"", ""resolved""]",5.0,2025-09-10T00:49:03.696235Z,,,3504932.78813,440733.05702699965,,440733.05702699965,91473.525,,91473.525,3504932.788129996,,3504932.788129996,,,,,3504932.78813,3504932.78813,,0.000000,1.000000,0.500000,Sports,2.340000
False,2025-02-26T19:39:15Z,True,True,False,True,True,0.001,,,,True,,"[""42066158667084463480576565273145126701253045478877865848900149374152924372049"", ""112289756244213331118245979725587475335107500039723642188225508837787037354970""]",True,2025-09-09 00:11:08+00,,,0x703cac2f85877a6640fb0e949776b59983442c46af8d263aa107e88e04d620a1,2025-02-26T18:26:30.234516Z,,,,False,,False,,"This market will resolve according to the driver that finishes 1st in the driver standings for the 2025 F1 season. Otherwise, this market will resolve to ""No"".

As soon as the results for the final scheduled race of the 2025 F1 season are known this market will resolve.

If at any point it becomes impossible for a listed driver to win the 2025 F1 Drivers Championship based on the rules of F1 (e.g., they are mathematically eliminated from contention), this market will resolve to “No”.

If the F1 season is permanently canceled or has not been completed by February 28, 2026, 11:59 PM this market will resolve to “Other”.

The primary resolution source for this market will be official information from Formula 1. 
",,True,2025-12-07T12:00:00Z,2025-12-07,,19696,f1-drivers-champion,F1 Drivers Champion,False,,False,,,False,,,,9.0,Lance Stroll,True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-lance-stroll-be-the-2025-drivers-champion-M5n5ZvSn1O91.png,525367,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-lance-stroll-be-the-2025-drivers-champion-M5n5ZvSn1O91.png,1.0,,,,,,,,,False,,,,True,0xd17b6435b7742ac0e437489f4c6d43e84714aa92863085e0550e21e604383b00,False,0xa1f16b98f10096193c4925b6f5335aec6e36095c39260cdb7dc8e34d9de4737f,False,,,,,,,5.0,0.001,"[""0"", ""1""]","[""Yes"", ""No""]",False,False,Will Lance Stroll be the 2025 Drivers Champion?,0xd17b6435b7742ac0e437489f4c6d43e84714aa92863085e0550e21e604383b09,False,,,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,3.5,100,False,,,,False,False,will-lance-stroll-be-the-2025-drivers-champion,,,0.001,2025-02-26T19:40:26.843Z,2025-02-26,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,,,,,,,,500.0,2025-09-09T00:11:08Z,,resolved,"[""proposed"", ""resolved""]",5.0,2025-09-10T00:49:03.700851Z,,,7792973.95416,1528897.175,,1528897.175,225883.85,,225883.85,7792973.954160005,,7792973.954160005,,,,,7792973.95416,7792973.95416,,0.000000,1.000000,0.500000,Sports,2.340000
