qid,question,outcome,domain,qtype,failure_mode,s2_p,s2_brier,s2_correct,round0_mean,round1_mean,round0_correct_agents,round1_correct_agents,round0_mean_correct,round1_mean_correct,round_mean_brier_delta,cot_p,cot_correct,cot_brier,standard_p,standard_correct,standard_brier,s1_p,s1_correct,s1_brier,moa_p,moa_correct,moa_brier
futurex_69e61fe4280aa100686b821e,UEFA Europa League: Unbeaten Champion,0,sports,winner_outcome,final_correct,0.1992121957771939,0.03968549894637103,1,0.3933333333333333,0.20333333333333334,2,3,1,1,-0.11336666666666666,0.06,1,0.0036,0.12333333333333334,1,0.015211111111111113,0.3616854757078274,1,0.1308163833379974,0.97,0,0.9409
futurex_69e76e204f5218005d33da14,US x Iran permanent peace deal by April 30? [Polymarket],0,politics_geo,deadline_event,final_correct,0.08642399488590953,0.007469106892039717,1,0.12,0.08666666666666667,3,3,1,1,-0.006888888888888888,0.18,1,0.0324,0.17,1,0.028900000000000006,0.1108761419828167,1,0.012293518860993728,0.12,1,0.0144
futurex_69eb6299527a6b00687c12a6,Will the Robonomics-powered citizen sensor mesh detect another dust storm over Cyprus in the next 14 days?,0,other,threshold_range,all_agents_wrong_from_start,0.7429975732441728,0.5520453938467299,0,0.7466666666666667,0.7399999999999999,0,0,0,0,-0.009911111111111315,0.66,0,0.43560000000000004,0.6966666666666667,0,0.4853444444444444,0.7602272667745026,0,0.5779454971474307,0.66,0,0.43560000000000004
futurex_69eb65f2527a6b00687c12b7,Bank of Israel Decision in May?,1,markets_finance_crypto,other_wording,final_correct,0.7483547792626336,0.06332531711995786,1,0.73,0.7399999999999999,3,3,1,1,-0.005299999999999944,0.86,1,0.019600000000000003,0.9466666666666667,1,0.0028444444444444454,0.7424676320387541,1,0.06632292054772655,0.79,1,0.044099999999999986
futurex_69f1fa089f7b49005d158498,US unemployment rate above 4.3% in April?,0,markets_finance_crypto,threshold_range,debate_erased_correct_minority,0.5934843060571129,0.3522236215360928,0,0.5933333333333334,0.5866666666666666,1,0,0,0,-0.007866666666666855,0.57,0,0.32489999999999997,0.69,0,0.4760999999999999,0.6980785360687564,0,0.48731364251989795,0.65,0,0.42250000000000004
futurex_69f1fa089f7b49005d158499,Will US nonfarm payroll employment increase in April?,0,other,other_wording,all_agents_wrong_from_start,0.8905923582563603,0.7931547485846252,0,0.89,0.89,0,0,0,0,0.0,0.88,0,0.7744,0.89,0,0.7921,0.9015765163232317,0,0.8128402147855344,0.96,0,0.9216
futurex_69f34b8e58ab86005d6f66ab,UEFA Champions League 2025/26 final [Genuine Prediction],1,sports,other_wording,final_correct,0.9284815341502312,0.005114890957504552,1,0.71,0.8233333333333333,3,3,1,1,-0.05288888888888888,0.86,1,0.019600000000000003,0.57,1,0.18490000000000004,0.7309330589645601,1,0.07239701875816891,0.24,0,0.5776
futurex_69f34e0e58ab86005d6f66cc,UEFA Champions League: Unbeaten Champion,1,sports,winner_outcome,debate_erased_correct_minority,0.1674942299491704,0.6930658571679248,0,0.22,0.20333333333333334,1,0,0,0,0.026277777777777622,0.14,0,0.7395999999999999,0.64,1,0.1296,0.05007233829480992,0,0.90236256247269,0.08,0,0.8464
futurex_69f34e0e58ab86005d6f66d0,Will Ken Paxton drop out?,0,other,other_wording,final_correct,0.08309820134146366,0.006905311066186433,1,0.09333333333333334,0.08333333333333333,3,3,1,1,-0.0017666666666666681,0.12,1,0.0144,0.08,1,0.0064,0.09013417161349092,1,0.008124168892450233,0.09,1,0.0081
futurex_69f49d0a64cf0a0069d0e418,Will Google announce Gemini 4 at I/O 2026 (May 19-20)?,0,tech_ai_product,other_wording,all_agents_wrong_from_start,0.8211681165457433,0.6743170756312834,0,0.8533333333333334,0.8133333333333334,0,0,0,0,-0.06666666666666676,0.43,1,0.18489999999999998,0.7533333333333333,0,0.5675111111111111,0.8570863564331869,0,0.7345970223839159,0.34,1,0.11560000000000002
futurex_69f5eea0b2a4f7005ec64532,Trump announces US blockade of Hormuz lifted by May 31? [Polymarket],0,politics_geo,deadline_event,final_correct,0.2806736618186326,0.07877770443868015,1,0.39999999999999997,0.2833333333333334,2,3,1,1,-0.07972222222222217,0.07,1,0.004900000000000001,0.34,1,0.11560000000000002,0.2983083196946175,1,0.08898785359902613,0.11,1,0.0121
futurex_69f5eea0b2a4f7005ec64536,Bitcoin $69K in May?,0,markets_finance_crypto,threshold_range,debate_erased_correct_minority,0.5787684841316688,0.33497295822406975,0,0.6,0.5766666666666667,1,0,0,0,-0.027455555555555566,0.56,0,0.31360000000000005,0.5833333333333334,0,0.34027777777777785,0.6608450913656568,0,0.4367162347820833,0.54,0,0.2916
futurex_69f5eea0b2a4f7005ec64538,Bitcoin $65K in May?,0,markets_finance_crypto,threshold_range,debate_broke_mean_label,0.5258554482842568,0.27652395249023665,0,0.45999999999999996,0.52,1,1,1,0,0.058800000000000074,0.38,1,0.1444,0.6033333333333334,0,0.3640111111111112,0.32538300812773074,1,0.1058741019782509,0.53,0,0.28090000000000004
futurex_69f891cbab4486005c6c382e,Will Terminator2 have at least 200 Moltbook followers by 2026-05-18?,1,other,threshold_range,debate_erased_correct_minority,0.29865900713997284,0.49187918826588867,0,0.37333333333333335,0.3,1,0,0,0,0.09728888888888876,0.12,0,0.7744,0.27,0,0.5328999999999999,0.2785590154446436,0,0.520477094196202,0.48,0,0.27040000000000003
futurex_69f891cbab4486005c6c3837,US Consumer Price Index (April '26) < 3.55%,0,markets_finance_crypto,other_wording,debate_fixed,0.43371583882140186,0.18810942884455223,1,0.56,0.4366666666666667,1,2,0,1,-0.12292222222222224,0.18,1,0.0324,0.11,1,0.0121,0.587037394784837,0,0.3446129028757685,0.14,1,0.019600000000000003
futurex_69f891cbab4486005c6c3838,Lakers vs. Thunder Series Length (>5 Games),0,other,other_wording,all_agents_wrong_from_start,0.9177033126396738,0.8421793700298308,0,0.8433333333333334,0.9166666666666666,0,0,0,0,0.12906666666666644,0.62,0,0.3844,0.6699999999999999,0,0.4488999999999999,0.8779276163916832,0,0.7707568996231824,0.66,0,0.43560000000000004
futurex_69fb34fbc70fed005b77cd39,Any new Claude Model Before May 16th?,0,tech_ai_product,deadline_event,all_agents_wrong_from_start,0.98452437018939,0.969288235496815,0,0.9066666666666666,0.9833333333333334,0,0,0,0,0.14490000000000025,0.82,0,0.6723999999999999,0.7633333333333333,0,0.5826777777777777,0.9359583698816857,0,0.8760180701515824,0.93,0,0.8649000000000001
futurex_69ff290c5deeeb006839e45c,Will Nvidia announce an N1/N1X Windows-on-Arm PC chip at June 1 Computex keynote?,1,tech_ai_product,other_wording,final_correct,0.8905923582563603,0.011970032071904613,1,0.8866666666666667,0.89,3,3,1,1,-0.0007444444444444365,0.9,1,0.009999999999999995,0.9266666666666667,1,0.005377777777777765,0.8894931033415016,1,0.012211774209092054,0.9,1,0.009999999999999995
futurex_69ff290c5deeeb006839e462,Will anyone recieve a majority in round 1 of the LA mayor election?,0,politics_geo,other_wording,final_correct,0.06636449120458068,0.004404245692842867,1,0.09999999999999999,0.06666666666666667,3,3,1,1,-0.005555555555555554,0.06,1,0.0036,0.10666666666666667,1,0.01137777777777778,0.07088221393540263,1,0.0050242882523841865,0.08,1,0.0064
futurex_6a01cc0b731a290067c50e80,"Will Nvidia close above $225 on May 21, 2026 after earnings?",0,tech_ai_product,threshold_range,wrong_majority_persisted,0.5534806562935596,0.30634083689114944,0,0.5033333333333333,0.5333333333333333,2,1,0,0,0.031100000000000017,0.58,0,0.3364,0.4366666666666667,1,0.1906777777777778,0.5341764199553295,0,0.2853444476362925,0.58,0,0.3364
futurex_6a01cc0b731a290067c50e8b,"Will Senate Banking hold a crypto market-structure markup by May 20, 2026?",1,markets_finance_crypto,deadline_event,final_correct,0.98452437018939,0.00023949511803504135,1,0.9199999999999999,0.9833333333333334,3,3,1,1,-0.0061222222222222355,0.97,1,0.0009000000000000016,0.9500000000000001,1,0.0024999999999999935,0.9374449684652942,1,0.003913131970308032,0.96,1,0.001600000000000003
futurex_6a031d8d37d1ac0066caa2ed,KHL finals: Lokomotiv vs Ak Bars,1,other,other_wording,final_correct,0.930430888311406,0.00483986130114007,1,0.7566666666666667,0.91,3,3,1,1,-0.05111111111111109,0.97,1,0.0009000000000000016,0.67,1,0.10889999999999997,0.8074873788349715,1,0.0370611093078298,0.98,1,0.0004000000000000007
futurex_6a031d8d37d1ac0066caa2ee,Will Russia gain more territory than it loses in May 2026?,1,politics_geo,other_wording,final_correct,0.5486042334518183,0.20375813805762055,1,0.5233333333333333,0.5466666666666667,2,3,1,1,-0.02170000000000008,0.29,0,0.5041,0.47333333333333333,0,0.2773777777777777,0.5234703348001153,1,0.22708052181551422,0.54,1,0.21159999999999995
futurex_6a031d8d37d1ac0066caa2f0,"Gemini 3.2 released by May 22, 2026?",0,other,deadline_event,final_correct,0.28480101275825714,0.08111161686812896,1,0.4066666666666667,0.2966666666666667,2,3,1,1,-0.07736666666666667,0.78,0,0.6084,0.7633333333333333,0,0.5826777777777777,0.3263542290557063,1,0.10650708282254442,0.87,0,0.7569
futurex_6a031d8d37d1ac0066caa2f4,Will Google announce Gemini 3.2 or Gemini 3.5 at I/O 2026?,1,tech_ai_product,other_wording,all_agents_wrong_from_start,0.3255576847029253,0.45487243666327865,0,0.41333333333333333,0.32666666666666666,0,0,0,0,0.10919999999999996,0.31,0,0.4760999999999999,0.17,0,0.6889,0.37369236630896946,0,0.392261252019658,0.22,0,0.6084
futurex_6a046f3b8ec64b006880f072,will al nassr win the saudi league,1,sports,winner_outcome,final_correct,0.5955240534265365,0.16360079135649933,1,0.6566666666666666,0.59,3,3,1,1,0.050222222222222224,0.63,1,0.1369,0.6033333333333334,1,0.1573444444444444,0.7193052701148063,1,0.07878953138532187,0.67,1,0.10889999999999997
futurex_6a046f3b8ec64b006880f077,Will the US attack Cuba in the next 30 days?,0,other,other_wording,final_correct,0.019999999999999993,0.00039999999999999975,1,0.02,0.02,3,3,1,1,0.0,0.01,1,0.0001,0.008333333333333333,1,6.944444444444444e-05,0.017273312917055948,1,0.00029836733913053183,0.01,1,0.0001
futurex_6a046f3b8ec64b006880f07b,"Will the WTI Crude Oil Spot Price be above $100 on May 21, 2026?",1,markets_finance_crypto,threshold_range,all_agents_wrong_from_start,0.35350479634717935,0.41795604834610206,0,0.4066666666666667,0.36999999999999994,0,0,0,0,0.04485555555555576,0.67,1,0.10889999999999997,0.13,0,0.7569,0.37822834823313384,0,0.38659998694089703,0.19,0,0.6561000000000001
futurex_6a05c09c934dec0069eeec37,Will there be a red card in the 2026 UEFA Champions League final?,0,sports,other_wording,final_correct,0.27,0.0729,1,0.27,0.27,3,3,1,1,0.0,0.23,1,0.0529,0.3233333333333333,1,0.10454444444444443,0.26698377737199347,1,0.07128033737981818,0.2,1,0.04000000000000001
futurex_6a0712113d6395005d4862ba,"Will ""Scary Movie 6"" earn more than $25M in domestic gross earnings (in US dollars) during their opening weekend?",1,media_entertainment,threshold_range,final_correct,0.9773232884040844,0.000514233248804331,1,0.96,0.9766666666666666,3,3,1,1,-0.001055555555555554,0.93,1,0.004899999999999993,0.9613333333333333,1,0.0014951111111111165,0.9613698718161753,1,0.001492286803498729,0.98,1,0.0004000000000000007
futurex_6a086392cb956000646f3b77,Will the Oklahoma City Thunder lose 2 or more games in the Western Conference Finals?,1,other,other_wording,final_correct,0.7577892334773391,0.05866605541949497,1,0.6966666666666667,0.7400000000000001,3,3,1,1,-0.02441111111111116,0.44,0,0.31360000000000005,0.7066666666666667,1,0.08604444444444445,0.7952927014538227,1,0.04190507807807377,0.46,0,0.2916
futurex_6a09b55151bf2c006712b3bf,"Will Bitcoin (Coinbase BTC-USD) close above $85,000 on June 1, 2026?",0,markets_finance_crypto,threshold_range,all_agents_wrong_from_start,0.6135478186943834,0.3764409258246359,0,0.6233333333333334,0.6133333333333333,0,0,0,0,-0.012366666666666803,0.68,0,0.4624000000000001,0.5733333333333333,0,0.328711111111111,0.6247374954454342,0,0.39029693821543393,0.69,0,0.4760999999999999
futurex_6a09b55151bf2c006712b3c0,Will the May 2026 US CPI year-over-year reading come in above 2.8%?,1,other,threshold_range,final_correct,0.7100000000000001,0.08409999999999995,1,0.6966666666666667,0.71,3,3,1,1,-0.007911111111111091,0.61,1,0.1521,0.7233333333333333,1,0.07654444444444448,0.6986130812839926,1,0.09083407477312927,0.39,0,0.3721
futurex_6a09b55151bf2c006712b3c1,"Will the May 2026 US nonfarm payrolls report show fewer than 100,000 jobs added?",0,other,other_wording,final_correct,0.03,0.0009,1,0.15000000000000002,0.03,3,3,1,1,-0.021600000000000005,0.18,1,0.0324,0.023333333333333334,1,0.0005444444444444445,0.0685490039628144,1,0.004698965944293944,0.19,1,0.0361
futurex_6a09b55151bf2c006712b3c2,Will Iga Świątek reach the 2026 French Open women's singles final?,0,other,threshold_range,all_agents_wrong_from_start,0.7234747783504145,0.5234157549091815,0,0.7466666666666667,0.7233333333333333,0,0,0,0,-0.03430000000000011,0.67,0,0.4489000000000001,0.67,0,0.4489000000000001,0.7472272686268784,0,0.5583485909795851,0.69,0,0.4760999999999999
futurex_6a09b55151bf2c006712b3c5,"Will Bitcoin trade above $90,000 between now and June 1, 2026?",0,markets_finance_crypto,threshold_range,all_agents_wrong_from_start,0.5736481512860233,0.3290722014738723,0,0.64,0.5733333333333333,0,0,0,0,-0.08088888888888901,0.58,0,0.3364,0.6833333333333332,0,0.46694444444444433,0.6421718508751155,0,0.41238468605637163,0.7,0,0.48999999999999994
futurex_6a09b55151bf2c006712b3c9,Will Apple mention Google or Gemini in its WWDC 2026 keynote?,1,tech_ai_product,other_wording,final_correct,0.7937843974046187,0.04252487475377623,1,0.8133333333333334,0.79,3,3,1,1,0.009255555555555552,0.91,1,0.008099999999999994,0.83,1,0.028900000000000012,0.8172577981861084,1,0.03339471232378907,0.86,1,0.019600000000000003
futurex_6a0b06c098aa710068714572,Will the May 2026 U.S. unemployment rate be at least 4.5%?,0,markets_finance_crypto,threshold_range,all_agents_wrong_from_start,0.6268612761906557,0.3929550595873775,0,0.6533333333333333,0.6266666666666666,0,0,0,0,-0.034133333333333404,0.68,0,0.4624000000000001,0.5933333333333333,0,0.3520444444444444,0.6816629107615318,0,0.46466432390788415,0.67,0,0.4489000000000001
futurex_6a0b06c098aa710068714579,"Will BTC-USD close below $90,000 on Friday, June 5, 2026?",1,markets_finance_crypto,threshold_range,all_agents_wrong_from_start,0.13999999999999999,0.7395999999999999,0,0.16,0.14,0,0,0,0,0.03400000000000003,0.23,0,0.5929,0.8166666666666668,1,0.03361111111111108,0.1413623851550579,0,0.7372585536266113,0.13,0,0.7569
futurex_6a0b06c098aa71006871457e,"Will ETH-USD close above $3,000 on Friday, June 5, 2026?",0,other,threshold_range,final_correct,0.13797497009421686,0.019037092372500036,1,0.21999999999999997,0.14,3,3,1,1,-0.02879999999999999,0.08,1,0.0064,0.11,1,0.0121,0.10222256391590634,1,0.010449452573541556,0.13,1,0.016900000000000002
futurex_6a0b06c098aa71006871457f,"Will BTC-USD close above $100,000 on Friday, June 5, 2026",0,markets_finance_crypto,threshold_range,all_agents_wrong_from_start,0.5969106293283692,0.3563022994051898,0,0.5966666666666667,0.5966666666666667,0,0,0,0,0.0,0.74,0,0.5476,0.4000000000000001,1,0.16000000000000006,0.6073442154653392,0,0.3688669960592084,0.62,0,0.3844
futurex_6a0b06c098aa710068714583,Will Euphoria Season 3 finish at 70 or above on Metacritic?,0,other,threshold_range,final_correct,0.435452206171622,0.1896186238597328,1,0.46,0.44,2,3,1,1,-0.018000000000000016,0.57,0,0.32489999999999997,0.5733333333333334,0,0.3287111111111111,0.447250822306477,1,0.20003329805381986,0.53,0,0.28090000000000004
futurex_6a0b06c098aa710068714585,"Will NVDA close above $250 on Friday, June 5, 2026?",0,other,threshold_range,final_correct,0.39,0.1521,1,0.39333333333333337,0.38999999999999996,2,3,1,1,-0.002611111111111175,0.06,1,0.0036,0.5466666666666667,0,0.2988444444444445,0.33426719280986655,1,0.1117345561889885,0.31,1,0.0961
futurex_6a0b06c098aa710068714587,"Will SPY close below $720 on Friday, May 29, 2026?",0,other,threshold_range,final_correct,0.11291533610903431,0.012749873128616189,1,0.18333333333333335,0.11666666666666665,3,3,1,1,-0.02000000000000001,0.04,1,0.0016,0.07,1,0.004900000000000001,0.09863371769242174,1,0.00972861026582835,0.13,1,0.016900000000000002
futurex_6a0c5814007f0d005dcabea1,"UEFA Champions league, PSG beat Arsenal in regular time?",0,sports,winner_outcome,all_agents_wrong_from_start,0.69,0.4760999999999999,0,0.6866666666666666,0.69,0,0,0,0,0.004588888888888809,0.57,0,0.32489999999999997,0.7166666666666667,0,0.5136111111111111,0.7092397201137859,0,0.5030209805870813,0.63,0,0.39690000000000003
futurex_6a0c5814007f0d005dcabea5,Micron closes above $700 at end of month?,1,other,threshold_range,all_agents_wrong_from_start,0.12597890052085728,0.7639128823347295,0,0.18333333333333335,0.12666666666666668,0,0,0,0,0.09576666666666656,0.18,0,0.6724000000000001,0.26666666666666666,0,0.5377777777777779,0.11633219532985416,0,0.780868789010555,0.03,0,0.9409
futurex_6a0c5814007f0d005dcabea6,Will Andy Burnham win a majority of the vote in the Makerfield byelection?,1,sports,winner_outcome,final_correct,0.6603970380109233,0.11533017179175427,1,0.6933333333333334,0.6533333333333333,3,3,1,1,0.026133333333333356,0.62,1,0.1444,0.5866666666666667,1,0.17084444444444444,0.7587943156099357,1,0.05818018218207931,0.81,1,0.03609999999999998
futurex_6a0da98a7f2ebb0066d334c6,Restore Britain ≥4% in Makerfield by-election?,1,politics_geo,deadline_event,final_correct,0.7384562539019883,0.0684051311229812,1,0.53,0.73,2,3,1,1,-0.14799999999999996,0.07,0,0.8648999999999999,0.22666666666666666,0,0.5980444444444444,0.18571822576934935,0,0.6630548078442162,0.16,0,0.7055999999999999
futurex_6a0da98a7f2ebb0066d334c8,"Will Donald Trump issue an executive order imposing new tariffs on EU-origin goods by June 14, 2026?",0,politics_geo,deadline_event,all_agents_wrong_from_start,0.7864235677363298,0.6184620278911377,0,0.7233333333333333,0.7600000000000001,0,0,0,0,0.05438888888888915,0.84,0,0.7055999999999999,0.64,0,0.4096,0.7614942932248357,0,0.5798735586139921,0.9,0,0.81
futurex_6a0da98a7f2ebb0066d334ca,"Will Israel and Hamas (or a Hamas-affiliated mediator) announce a new ceasefire by June 14, 2026?",0,politics_geo,deadline_event,debate_erased_correct_minority,0.5594624844744043,0.31299827153427306,0,0.5366666666666666,0.5566666666666666,1,0,0,0,0.0218666666666667,0.57,0,0.32489999999999997,0.6833333333333332,0,0.46694444444444433,0.5514252694587573,0,0.30406982779766306,0.65,0,0.42250000000000004
futurex_6a0efb1f32b3e1005de2cd33,"Will Brent crude futures close above $120 on Friday, June 5, 2026?",0,other,threshold_range,final_correct,0.17230464309337937,0.029688890031536845,1,0.18666666666666668,0.17333333333333334,3,3,1,1,-0.004800000000000002,0.41,1,0.16809999999999997,0.13,1,0.016900000000000002,0.17597161656498256,1,0.030966009836493245,0.29,1,0.0841
futurex_6a0efb1f32b3e1005de2cd34,"Will NVDA close above $250 on Friday, June 12, 2026?",0,other,threshold_range,final_correct,0.4113472096357302,0.16920652687510135,1,0.41333333333333333,0.4166666666666667,2,3,1,1,0.002766666666666695,0.22,1,0.0484,0.57,0,0.32489999999999997,0.372661447898752,1,0.13887655474999425,0.64,0,0.4096
futurex_6a0efb1f32b3e1005de2cd3a,Will Elon Musk become a trillionaire before June 16th 2026?,1,other,deadline_event,final_correct,0.9638558008656991,0.0013064031310599973,1,0.8933333333333332,0.9633333333333333,3,3,1,1,-0.010033333333333356,0.94,1,0.0036000000000000064,0.9633333333333333,1,0.0013444444444444495,0.9056671542841899,1,0.008898685780842838,0.98,1,0.0004000000000000007
futurex_6a0efb1f32b3e1005de2cd3b,"Will Trailer 3 for Grand Theft Auto 6 be released by June 15, 2026?",0,other,deadline_event,debate_fixed,0.4752436318942568,0.22585650965604384,1,0.6,0.49666666666666665,1,1,0,1,-0.11332222222222224,0.72,0,0.5184,0.7400000000000001,0,0.5476000000000002,0.6507760433601822,0,0.4235094586115338,0.67,0,0.4489000000000001
futurex_6a0efb1f32b3e1005de2cd3e,Will Abelardo de la Espriella be the next president in Colombia?,1,politics_geo,other_wording,final_correct,0.54593897217796,0.20617141698680744,1,0.5933333333333333,0.5333333333333333,3,2,1,1,0.052399999999999974,0.56,1,0.19359999999999997,0.6533333333333333,1,0.12017777777777779,0.5974137821566102,1,0.16207566279744529,0.86,1,0.019600000000000003
futurex_6a104c89ffba8e005c4c8b05,Will Almonty Shareholders Approve the proposal to double Sangdong mine's Tungsten capacity on June 9th 2026?,0,other,other_wording,all_agents_wrong_from_start,0.6744423152970748,0.4548724366632788,0,0.68,0.6733333333333333,0,0,0,0,-0.00902222222222232,0.73,0,0.5328999999999999,0.68,0,0.4624000000000001,0.7253169477608894,0,0.5260846747091728,0.76,0,0.5776
futurex_6a104c89ffba8e005c4c8b08,Will a NBA player get suspended in the remainder of the NBA playoffs?,0,sports,other_wording,final_correct,0.4076357548609686,0.16616690864107167,1,0.44,0.41,2,3,1,1,-0.025500000000000023,0.32,1,0.1024,0.18000000000000002,1,0.032400000000000005,0.4182875351259953,1,0.17496446204178076,0.27,1,0.0729
futurex_6a119e1722dbd400672556d5,Will May 2026 headline CPI-U rise at least 0.4% month-over-month?,1,other,threshold_range,final_correct,0.6744423152970748,0.10598780606912928,1,0.65,0.6733333333333333,3,3,1,1,-0.01578888888888888,0.66,1,0.11559999999999998,0.6,1,0.16000000000000003,0.6568439030863439,1,0.11775610684901455,0.63,1,0.1369
futurex_6a144109314f08005cc4064a,Will both Aeonglass and Infested Prism receive balance changes in the next Slay the Spire 2 Beta Patch?,0,other,other_wording,all_agents_wrong_from_start,0.9891225530541106,0.9783634249602817,0,0.9733333333333333,0.989,0,0,0,0,0.030743222222222366,0.98,0,0.9603999999999999,0.9846666666666666,0,0.9695684444444442,0.9740501618760895,0,0.9487737178508362,0.995,0,0.990025
futurex_6a144109314f08005cc4064b,"9984.T (SoftBank Group Corp.) over 10,000 by Thursday 11 2026?",0,other,threshold_range,final_correct,0.41648503396869097,0.17345978351990166,1,0.49,0.43333333333333335,2,3,1,1,-0.05232222222222219,0.22,1,0.0484,0.7066666666666667,0,0.49937777777777775,0.5186883470832931,0,0.26903760139999877,0.91,0,0.8281000000000001
futurex_6a1592a005d7030069729b8d,Will May 2026 core PCE inflation be at least 0.3% month-over-month?,1,markets_finance_crypto,threshold_range,final_correct,0.6135478186943834,0.1493452884358692,1,0.6033333333333334,0.6133333333333333,3,3,1,1,-0.007833333333333248,0.58,1,0.17640000000000003,0.6033333333333334,1,0.1573444444444444,0.6097269177978468,1,0.1523130786915686,0.69,1,0.09610000000000003
futurex_6a1ad8a5a7e0af00656c06b0,"Will the WTI Crude Oil Spot Price be above $94 on June 10, 2026?",0,markets_finance_crypto,threshold_range,final_correct,0.4513957665481818,0.20375813805762066,1,0.43999999999999995,0.45333333333333337,2,3,1,1,0.011911111111111178,0.61,0,0.3721,0.2733333333333334,1,0.07471111111111113,0.4167365592794356,1,0.17366935984006254,0.48,1,0.2304
futurex_6a1c2a0ec73ab7006693d1b8,Will Virgin Galactic (SPCE) close at or above $8.00 on June 2026?,0,other,threshold_range,final_correct,0.16662740279763405,0.027764691363084983,1,0.23666666666666666,0.17,3,3,1,1,-0.027111111111111103,0.11,1,0.0121,0.12333333333333334,1,0.015211111111111113,0.16070689012647071,1,0.02582670453412153,0.16,1,0.0256
futurex_6a1c2a0ec73ab7006693d1ba,Will Norway defeat Senegal in the first round of World Cup 2026?,1,sports,winner_outcome,final_correct,0.5636944224120739,0.1903625570343338,1,0.56,0.5633333333333334,3,3,1,1,-0.002922222222222215,0.58,1,0.17640000000000003,0.5733333333333333,1,0.1820444444444445,0.5645477938283779,1,0.18961862385973285,0.52,1,0.2304
futurex_6a1d7bb80c0bd900a60f0605,Will Josh Hart shoot above 35% from 3 in the NBA Finals?,1,sports,threshold_range,debate_erased_correct_minority,0.4429334225184488,0.3103231717470091,0,0.48333333333333334,0.44333333333333336,1,0,0,0,0.04293333333333338,0.58,1,0.17640000000000003,0.3566666666666667,0,0.41387777777777773,0.4840689396872218,0,0.2661848589954676,0.44,0,0.31360000000000005
futurex_6a201e8e580e17002cf93c07,"Will Apple announce a major AI model partnership (e.g., Open, Google, or Anthropic) at WWDC 2026?",1,tech_ai_product,other_wording,final_correct,0.7452303468990258,0.06490757614119073,1,0.7333333333333334,0.7399999999999999,3,3,1,1,-0.0035111111111110205,0.64,1,0.1296,0.7799999999999999,1,0.04840000000000004,0.7371264957645728,1,0.06910247922901316,0.66,1,0.11559999999999998
futurex_6a201e8e580e17002cf93c0e,Will Victor Wembanyama win the 2026 NBA Finals MVP?,0,sports,winner_outcome,all_agents_wrong_from_start,0.7068097161115106,0.4995799747896341,0,0.6966666666666667,0.7066666666666667,0,0,0,0,0.014033333333333342,0.46,1,0.2116,0.56,0,0.31360000000000005,0.7078172033787722,0,0.5010051933989461,0.5,0,0.25
futurex_6a201e8e580e17002cf93c14,Will Spacex close above a $2.5 Trillion Market Cap on it's first of trading (IPO)?,0,markets_finance_crypto,threshold_range,final_correct,0.20985267588290574,0.04403814557521589,1,0.4166666666666667,0.22,2,3,1,1,-0.12521111111111113,0.03,1,0.0009,0.10333333333333333,1,0.010677777777777777,0.3294484582880013,1,0.10853628666834092,0.07,1,0.004900000000000001
futurex_6a201edf580e17002cf93c57,Will Apple release Homepod Mini Successor by June 30?,0,tech_ai_product,deadline_event,final_correct,0.16475851327710933,0.02714536769728341,1,0.25,0.16666666666666666,3,3,1,1,-0.034722222222222224,0.36,1,0.1296,0.19333333333333333,1,0.037377777777777774,0.20642964924139542,1,0.04261320008592555,0.68,0,0.4624000000000001
futurex_6a217008580e17002cf93ce6,"Will the ECB raise interest rates at its June 11, 2026 meeting?",1,other,other_wording,final_correct,0.51574486663089,0.2345030341943345,1,0.5266666666666667,0.5233333333333333,2,2,1,1,0.0031666666666667342,0.22,0,0.6084,0.4333333333333333,0,0.32111111111111107,0.43510838771168914,0,0.31910253363368735,0.1,0,0.81
futurex_6a217008580e17002cf93ce7,Will May 2026 U.S. advance retail sales rise at least 0.5% month-over-month?,1,other,threshold_range,final_correct,0.5670092987214796,0.18748094739366483,1,0.5766666666666667,0.5666666666666667,3,3,1,1,0.008566666666666667,0.56,1,0.19359999999999997,0.4266666666666667,0,0.328711111111111,0.5769673863375706,1,0.17895659222206625,0.56,1,0.19359999999999997
futurex_6a217009580e17002cf93d1b,Will the Supreme Court of the United States judge the merit of Trump's executive order on birthright citizenship before the June 2026 recess?,1,politics_geo,deadline_event,final_correct,0.98,0.0004000000000000007,1,0.9700000000000001,0.98,3,3,1,1,-0.0004999999999999943,0.97,1,0.0009000000000000016,0.975,1,0.0006250000000000011,0.9699999999999999,1,0.0009000000000000082,0.979,1,0.0004410000000000008
futurex_6a217009580e17002cf93d20,Winner of Georgia's Republican Senate primary,1,politics_geo,winner_outcome,final_correct,0.9864539306981471,0.0001834959935306007,1,0.9633333333333333,0.9833333333333334,3,3,1,1,-0.0010666666666666737,0.62,1,0.1444,0.5033333333333333,1,0.2466777777777778,0.9650384728783321,1,0.0012223083786791194,0.61,1,0.1521
futurex_6a22c1969b0b8587160ddfcd,Will Spain defeat Uruguay in the opening round of World Cup 2026?,1,sports,winner_outcome,debate_broke_mean_label,0.13950687804445946,0.7404484129327927,0,0.5499999999999999,0.15,2,0,1,0,0.5199999999999998,0.03,0,0.9409,0.05333333333333334,0,0.8961777777777777,0.5622305381473803,1,0.19164210173073223,0.008,0,0.9840639999999999
